content_id,content_text,emotion_label,split
bilibili_comment:274603190849,你自己吃吗？,neutral,train
bilibili_comment:276253898128,他开放后厨是真敢啊，比如说那个元宝油，这玩意我见过，我在吃路边摊炒面的时候人老板用的就是这个玩意，那炒面7块钱一份，结果西贝这个人均消费100多的餐厅用的也是元宝油，他是真敢让人知道啊，我一直以为这个级别不说用的鲁花5s，也不能是元宝油吧，这谁受得了,negative,train
bilibili_comment:274559600385,不亏是互联网早期著名喷子，战斗力不减当年。,positive,train
bilibili_comment:275963067456,我的定义是 加了那些防腐剂 食品添加剂的都是工业加共菜 [doge_金箍],neutral,train
bilibili_comment:274618330529,回复 @那由多のいぬ :我看了几个评论，也发现了。感觉是个水军,negative,train
bilibili_comment:275931106176,馒头包子重灾区，点开美团，你搜索手工包子，你就晓得了坑的批爆,negative,train
bilibili_comment:276308446512,回复 @幺幺零氙 :你这说的事一波人吗？3k可以说尽量不下馆子，存一点留一点买衣服的钱吧。而且对于毕业大学生来说付了房租水电手机通勤啥的也剩不了了,neutral,train
bilibili_comment:275545828177,老罗看贾老板上来就自伤，他决定隐匿几天继续观察，贾老板持续自伤输出流血身亡。[笑哭],sarcastic,train
bilibili_comment:287634195313,这事闹到后面就不是贾总一个人的事了，西贝没生意，牵扯到一堆打工人就业的问题，只能闭麦了,neutral,valid
bilibili_comment:276170081520,"[吃瓜]预制菜，那得看是什么预制菜
预制菜当天做好成半成品，等着顾客点单在进行进一步加工也叫预制菜
用不知道多少年前的东西做的那也叫预制菜
预制菜也分好与坏

第一个是商家为了提升一些菜的上桌速度采用的一种办法
第二个是黑心商家为了利益采用的办法",neutral,valid
bilibili_comment:276112932432,这就是一岁儿童吃两岁西兰花那个西贝吗,sarcastic,valid
bilibili_comment:275982760816,[吃瓜]你急什么,neutral,valid
bilibili_comment:276185213344,回复 @王牌编剧 :明白人[吃瓜],neutral,valid
bilibili_comment:275991194128,人老实话不多,sarcastic,valid
bilibili_comment:275937051120,回复 @阿源每天都不想动 :毕竟是富豪榜上有名的,sarcastic,valid
bilibili_comment:275969703808,我还以为是卤菜。[笑哭][笑哭],positive,valid
bilibili_comment:274855455553,别看了，他的员工基本都是外包。,neutral,valid
bilibili_comment:276030338272,卖的死贵，还不如吃碗面。,negative,valid
bilibili_comment:274701865729,回复 @精华风格 :你要说便宜有便宜的道理我觉得还是句人话，贵有贵的道理，这句话就只能说认知有问题了,negative,valid
bilibili_comment:274767406113,回复 @好一颗狐萝卜 :公众人物吐槽这么严重的话？但凡是个正常大型企业绝不能容忍吧？,negative,valid
bilibili_comment:275951308544,你是懂中产的,sarcastic,valid
bilibili_comment:276163899232,臀围,neutral,valid
bilibili_comment:276341812592,回复 @7900XTX :希望这类事情暴露的越多越好。让哪些蛀虫晒晒太阳。,positive,valid
bilibili_comment:275920640784,如果是宫廷戗面馒头，宫廷胡萝卜，宫廷白萝卜，那我觉着还真不贵[doge],sarcastic,valid
bilibili_comment:276122515920,你不是说你们没有预制菜吗,negative,valid
bilibili_comment:289951116288,厚礼蟹这么有数值的吗？[星星眼][星星眼][星星眼][星星眼],positive,valid
bilibili_comment:274551115729,直接说能放多少小时就行了，偏说三餐[辣眼睛],sarcastic,valid
bilibili_comment:275996199776,不是说不能用预制菜，而是把预制菜卖得比现炒还贵，就像我去兰州拉面馆花20块点了份红烧牛肉面，结果给我上了一份康师傅红烧牛肉面，我说这不对吧，然后你们大厨拉我去后厨看包装袋说没过期，配料表完全符合国家标准,angry,valid
bilibili_comment:289771319120,他不是委屈，他是知道自己真的快死了，大环境加上他本来的经营模式就有问题，就急需要一个地方来继续扩大自己知名度。,negative,valid
bilibili_comment:276245595120,内蒙企业可不好惹，老罗还不想这么早出国,sarcastic,valid
bilibili_comment:276239904400,所以有些人挣到的大钱真是站在了风口上，不是有什么商业眼光[笑哭],sarcastic,valid
bilibili_comment:274700149617,罗老师，我要出这个，你该怎么防？,positive,valid
bilibili_comment:276211869280,回复 @蕾米莉桃 :所以当时西门子产品就是不合格啊，现在用其他技术让门关紧是你公司的事，消费者管你用什么，把门关紧就行，那当时罗永浩对比其他产品发现少了一个闭门器，而且是加钱才给你配的，那我可以理解在不影响基础功能的前提你设置配置档位区间供消费者选择，但是当时连关门这种基础功能都受影响的情况下我怎么理解你这种档位设置？,positive,valid
bilibili_comment:292544207584,回复 @快乐的腰子 :据说是某某宝，上次买了某某宝的袋装芝士酸奶，直接用袋吸没用吸管，吸完袋上的颜料被我牙齿划掉吃了[藏狐],neutral,valid
bilibili_comment:274838941249,菜场一个新鲜出炉的这样的馒头 1块一个,negative,valid
bilibili_comment:274906615649,“吃完，果断拒绝”，过分了哈[doge_金箍],sarcastic,valid
bilibili_comment:274596170721,说西贝不好吃就要被起诉？太恐怖了吧，我不要退菜换菜，我就评价不好吃还不行了？那大众点评用来干嘛的？,angry,valid
bilibili_comment:276239596336,自杀式自证,negative,valid
bilibili_comment:274784554977,这明显在混淆视听，偷换概念，预制菜保质期够久的啊,negative,valid
bilibili_comment:274618253841,还有老板死犟，不承认[呲牙],sarcastic,valid
bilibili_comment:289459367249,他其实就是在他有限的圈子里觉得没有问题罢了，信息偏差的傲慢，老百姓要求可能是80分，他西贝只有60分刚及格，但是他西贝在他了解的圈子里属于拔尖的存在，所以他莫名的带着并不知晓的信息偏差式傲慢要求记者来拍，然后出了大问题他料想不到就开始哭爹喊娘,negative,valid
bilibili_comment:276095454704,很良心了，现做纯手工馒头都要1到3块钱，你以为21块钱我们赚很多嘛？没有赚头的，冰箱一年的电费，还要有包装，还要加热一下的人工费用，全国各地的运输费用，等等，最后也就赚你一块钱，你说实话，良心不,sarcastic,valid
bilibili_comment:276464521456,回复 @淸瑜 :可能你吃那家不是，反正我吃的那家儿，那个死味还有精神面貌，还不如公司食堂的大锅饭,negative,valid
bilibili_comment:275940826416,我给大家说下，5斤面加水和好以后放在哪里发面，发好以后，再和面，切好。最少能切20个面剂子。就是20个馒头。不是小馒头，是跟你拳头一样大的馒头。,neutral,valid
bilibili_comment:291974193888,给我也赚一点[doge],sarcastic,valid
bilibili_comment:287666501793,回复 @KyonR :照你的逻辑，那你为什么不回家泡面呢，自己买肉回家做呗！这逻辑也无敌了,sarcastic,valid
bilibili_comment:274790529265,角度清奇，花高价吃饭不是为了味道和健康而是因为孩子方便？[抠鼻],sarcastic,valid
bilibili_comment:274581659169,"回复 @筑梦追魂 :不想看链接看我简述：
西贝有点类似网红餐厅，装修挺好，而且对儿童有超细节服务，去年卖出2000W儿童餐，菜单有认识西兰花，数一数番茄等互动，餐盘有数字与字母，餐具也是卡通动物，吃饭+启蒙的创新打法，尊重儿童的蹲下平视对话，儿童座椅特别消杀，用餐赠送涂色绘本和蜡笔，还有贴纸，小气球，服务员陪伴画画做游戏，哄娃技能要培训3个月，包括心理与急救，单独儿童餐生产线。。。。
同时文章也提到太贵的声音不小，总之就是西贝做好了娃经济，儿童友好，侧面反应了这确实是刚需，再贵也要去。",positive,valid
bilibili_comment:289771915616,经典妖魔化预制菜，肯德基和泡面先封杀,neutral,valid
bilibili_comment:274791642417,"看看现在的结果就懂了🌚
老罗已经投降了ಥ_ಥ，这事儿也就这么过去了，神秘力量天降•ᴗ•💧",sarcastic,valid
bilibili_comment:276241458576,山姆东西又便宜量多吧？跟人拼个卡一年也就100出头啊,sarcastic,valid
bilibili_comment:274506843441,还见过20的可乐，一个愿挨一个愿挨，不喜欢不去就是了，不去吃自己会倒闭的。,neutral,valid
bilibili_comment:276177849280,家门口的面馆，面十块大肉六块,neutral,valid
bilibili_comment:274701523617,"贾老板思维还是太传统了。谁会因为新鲜现炒去买21的馒头和43的炒鸡蛋？维持餐饮高溢价的基石从来都不是新鲜现炒这种小口号，而是精心包装的品牌形象。从这个角度出发，一切外部指责都可以从维护品牌形象出发来应对。
先道歉（尊重消费者的质疑和批评，自检自查）
再说明情况（商场店不允许使用明火，被迫使用中央厨房做预处理，预处理不等于预制菜，无菌中央厨房大厨烹饪、保险冷链当日配送……）
改进声明（升级冷链工艺最大程度提升菜新鲜度，同时公示预处理信息，以身作则为国内预制菜制定行业标准……）",neutral,valid
bilibili_comment:287810554737,在内蒙这种地方，没有西贝这种假西北菜的容身之地。,sarcastic,valid
bilibili_comment:274848906753,现切现炒 就一定好吗？不如预制菜卫生！而且中央厨房的菜 不叫预制菜！预制菜是加入防腐剂 长期保存的！,neutral,valid
bilibili_comment:276168102192,老罗不就是消费者视角吗？消费者花钱吃饭吐槽一下都不行了,neutral,valid
bilibili_comment:275902199280,不知道你听没听说过三养火鸡面？三养的面是生的，那么火鸡面是方便面吗？,neutral,valid
bilibili_comment:276015687616,回复 @四个柠檬 :黑猪肉+海参才卖28，西贝馒头竟然卖21[滑稽],sarcastic,valid
bilibili_comment:276018249088,老罗绝不是个大嘴巴乱说话的人，他的人设是这样，但谁要是信了，谁就是傻子。你如果能赚到6个亿，甚至还能继续赚6亿，你会怎么做？向一家年收入62亿的企业随便开炮？就不怕被买命吗？他也确实吐槽苹果了，但是说什么了吗？没有任何指向，这就是说话的艺术。老罗的具体目的还未知，但是西贝这件事绝不可能是他碰巧去吃了，突然上头就炮轰西贝了。对老贾的背调早就做完了，预案早就做完了，几套方案早就拟定好了。君不密，则失臣，臣不密则失身，几事不密则成害。天下熙熙皆为利来，天下壤壤，皆为利往。亘古不变。,neutral,valid
bilibili_comment:274521413153,"我看了一个评论 深以为意
这么大个饭店 生意再差 也不至于进了货冻一年 没人点卖不出去
那么只有一种可能 图便宜 进货就进的生产日期旧的",negative,valid
bilibili_comment:275920939744,有点大惊小怪了，现在哪家连锁餐饮企业，不用预制菜？,sarcastic,valid
bilibili_comment:276166886432,感觉有梗但又不明觉厉[歪嘴]来个科普的大佬科普一下[蹲蹲],positive,valid
bilibili_comment:274645818225,你的意思是你卖我一百多一份的羊排不仅可能是冷冻一年的羊排，还有可能是解冻后隔夜的？,disappointed,valid
bilibili_comment:289874176032,所以贾国龙是怎么起家的，真就是碰上风口浪尖了？[思考],neutral,valid
bilibili_comment:289915682577,当时其实是想说自已限高解了，真的只是吐槽一句，西贝不理他真没啥事,neutral,valid
bilibili_comment:276143505008,还是喜欢你桀骜不驯的样子[doge],sarcastic,valid
bilibili_comment:277920269168,回复 @冰封痛点 :那你多吃吧，顿顿去吃吧,sarcastic,valid
bilibili_comment:276019274864,云南米线是预制菜，汤和粉两个料理包放微波炉加热，然后粉倒进汤里就好了，有外卖点过云南米粉的说下是不是这样。沙县小吃的小笼包也是预制菜，某宝非常非常便宜。,neutral,valid
bilibili_comment:274523965409,《西贝的现做菜，与五月天的现场唱，是一回事》[星星眼],sarcastic,valid
bilibili_comment:276097470816,几乎90%的连锁餐厅都跟西贝是差不多的，都是中央厨房供的半成品，各种预处理的冻货，你说是预制菜吧倒也不是，但跟大多人想象中的现制现炒那也完全不是一回事，主要这是连锁餐厅大集团的经营模式决定的，反正我觉得像高端餐饮最好就直接规定，禁止搞连锁，一旦连锁了采购规模大，就很容易让企业往预制菜这方面靠，企业也希望以各种方式提高出餐效率提高翻台率，反而规定好禁止搞连锁，既可以让老板把有限的精力专注于一两家精品店，还能让各省市的地方美食有发挥的空间，而不是到每个地方都是那几家一模一样的连锁品牌,neutral,valid
bilibili_comment:275922633328,回复 @老纳特了 :不是商家要考虑消费者，而是消费者要考虑自己的钱包，有钱可以吃贵的，没钱选的便宜的，两个都没错，但是不好吃或不符合胃口也就只有一次，没有必要去评判。,neutral,valid
bilibili_comment:287779165457,站老罗头顶上,positive,valid
bilibili_comment:276249789824,山姆我会员5年了，这种品牌都是一样的套路。选择他也是因为没别的，没有竞争对手。之前还用过盒马，但是盒马就出问题了，品质和口味出现了波动，不能保证每次每样都在品质最低保证线上。而且山姆吃的东西价格算下来只比别的地方贵10％左右。像肉和水果我还不会挑，也没时间去挑。所以山姆就成了最终选择。物美和永辉我都去过，便宜是便宜，但是你得会挑，层次不齐，你要从便宜的里面挑好的。山姆就是给人一种一分钱一分货的感觉，没有让你觉得不值，给人一种我多花点钱让专业人来帮我筛选的感觉。西贝这次就是让人感觉单纯的不值，但是也是我这种消费者无奈的选择，因为满足我上面说的竞争对手没有,disappointed,valid
bilibili_comment:289872962544,[doge],neutral,valid
bilibili_comment:276131388496,上班被领导教育就算了，自己花钱吃饭也要被饭店老板教育，那就过分了，不能忍,negative,valid
bilibili_comment:287642768241,谁可以推荐一下完全无预制的连锁商圈餐饮？,neutral,valid
bilibili_comment:274605241025,@罗永浩的十字路口 你看你看，对方承认预制菜了,sarcastic,valid
bilibili_comment:289789013664,通篇一个主题，一个字，钱,neutral,valid
bilibili_comment:274514776321,回旋镖这么精准吗[doge],sarcastic,valid
bilibili_comment:274719929633,我朋友家开放厨房贼干净，因为从来不炒菜[doge_金箍],sarcastic,valid
bilibili_comment:289871460736,诶？你还记得我吗？小时候你在你家玩，我在我家玩，你给我个地址。快过年了我给你准备了点土特产[喜欢],positive,valid
bilibili_comment:276173772544,前几天有个浙江IP觉得西贝不算贵,neutral,valid
bilibili_comment:274765812993,某贝粉丝还有脸质疑麦当劳，麦当劳人家预制卖预制的价格，这么多东西点外卖38块九[怪我咯],sarcastic,valid
bilibili_comment:274684930289,那家店啊[doge],sarcastic,valid
bilibili_comment:274837242161,书中自有黄金屋[doge],sarcastic,valid
bilibili_comment:289871825408,[喜欢],positive,valid
bilibili_comment:287702040769,"回复 @KyonR : 人均100多，我在其他家能吃到什么，在西贝能吃到什么，一比较，心里就有感受“贵还是不贵”。
又不是天天下馆子，吃什么不需要严谨的数据来对比。",neutral,valid
bilibili_comment:287645698225,既然预制菜被改定义了，自媒体或者官方就应该站出来定义西贝这种菜，既区别于官方定义的预制菜，又区别于现炒菜，如果暂时想不出名字就暂且叫他西贝菜好了,neutral,valid
bilibili_comment:274575775665,少见多怪，711便利店不就这样吗,negative,valid
bilibili_comment:276145710000,一岁的顾客吃上两岁的西兰花。。。,sarcastic,valid
bilibili_comment:287634777889,"你看完了等于白看，其实在罗永浩之前就有过对预制菜的社会大讨论，基本上谁都清楚预制菜是大环境的必然产物，也不纠结是不是预制菜。
但对于西贝定价是有意见的，虽然是罗永浩说起，但明显是被相当一部分消费者所认同的。罗永浩只是让大家重新审视了这个问题。
个人认为西贝可以考虑一定程度降价，这才是真真诚。",neutral,valid
bilibili_comment:274786931185,问就是不容易。这不是创大运以后的固定台词吗？,sarcastic,valid
bilibili_comment:274690053457,因为不需要，西门子设计思路和国内不一样,neutral,valid
bilibili_comment:289934328321,大家谁还记得老罗当初只是想告诉大家他解除限高了[笑哭],neutral,valid
bilibili_comment:276245004848,回复 @呦呦呦三 :15个小时怕不是把吃饭去夜总会这种算了进去[doge_金箍]反正只要不在家就算工作[OK],sarcastic,valid
bilibili_comment:275909322224,笑死了 你是懂老罗的,positive,valid
bilibili_comment:274738213953,"罗永浩：给我来几个预制菜！

贾国龙：你好！我这有  前年/去年/今年 制作的菜，没有预制菜！",sarcastic,valid
bilibili_comment:274905580545,名号倒是不小，只不过是花名[doge],sarcastic,valid
bilibili_comment:275976368000,贾国龙对预制菜的理解是：把包装打开直接吃就是预制菜。把包装打开加热后摆盘再吃，则不是预制菜。[doge],sarcastic,valid
bilibili_comment:275951003312,冰箱的密封条容易发霉什么毛病,neutral,valid
bilibili_comment:274536885729,说到点上了，西贝那就硬嘴硬，好不好吃是主观的，贵不贵是客观能参考出来的。,negative,valid
bilibili_comment:276000651472,回复 @一盏风灯_ :我是江西人，现在很多网红江西菜餐厅，也都是预制菜，那种以纯粹的辣为噱头的都是不是真正的江西小炒。,disappointed,valid
bilibili_comment:275924537440,金拱门1=1穷鬼套餐，人家预制菜一杯饮料+汉堡就卖12[笑哭]你西贝馒头21？那还能说什么,disappointed,valid
bilibili_comment:276221846544,因为他一直是在摆事实讲道理，他比一般人会用流量，会出观点。,positive,valid
bilibili_comment:289607252225,首先，这就不可能的。。。但凡你动动脑筋去想一想就明白了。。。只能说你从来就没自己做饭接待过客人，也压根就没去看你家长做过饭菜接待过客人的过程。。。厨师只是啥的只是做饭好吃点而已，又不是神仙，怎么可能比家庭天天做饭的人快个几倍。。。你自己再对比下饭店上菜速度和你家做饭的速度不就知道了。。。,negative,valid
bilibili_comment:274563619009,预制菜自己爆料有包装的不是预制菜[吃瓜],sarcastic,valid
bilibili_comment:274843213537,回复 @守护者莱克 :西贝道歉？你怕是只看了一半，你把第一次完整版道歉信息看完起码不会再迷茫了,neutral,valid
bilibili_comment:276924581680,回复 @赖床的死宅 :西贝啥时候不健康了？你真的有看新闻吗？他被骂的是健康问题？一群3D学生冷冻肉保质期长达一年是很正常的事。这就不健康了？花一样的钱你找得到多少家跟西贝一样卫生的店跟服务 盒饭不是提前预制的？盒饭不是后厨炒的菜？明火现炒的你知道多少健康是不达标的？更何况连锁餐饮都有不少店是卫生安全重灾区，西贝又调查又直播的被骂的点有是他不干净吗？,neutral,valid
bilibili_comment:274566141057,我们这里吃席，如果做红烧鱼，会在前一天把鱼炸好，这叫预制菜吗？,neutral,valid
bilibili_comment:288124154929,啊对对对，营商环境不好是我们造成的，企业大了不能倒要我们兜底，那它赚钱时有想过少赚我们一点吗,sarcastic,valid
bilibili_comment:274835139201,顺了半辈子，以为自己是世界的中心,sarcastic,valid
bilibili_comment:274531949105,我甚至觉得西贝可以说自己是高标准、食材好的预制菜，所以卖的贵。但说自己没有预制菜，这不就是骗人吗。,disappointed,valid
bilibili_comment:274693720657,回复 @骆驼饼 :西贝一碗炒鸡蛋40+，[doge_金箍]但话又说回来如果每个人去吃都只点一份炒鸡蛋下饭的话，人均50没毛病,sarcastic,valid
bilibili_comment:274806279521,回复 @前囚种树后囚乘凉 :西门子道不道歉都是已经输了，这就跟裤裆里的黄泥巴一样，事情能闹到那个地步已经不是你能说了算的了,neutral,valid
bilibili_comment:274768792113,所以这是给顾客吃剩菜？？？煮过没卖完，第二天再热？？,angry,valid
bilibili_comment:276172200560,西贝的后厨员工都是电磁师,sarcastic,valid
bilibili_comment:274915900417,体重,neutral,valid
bilibili_comment:292043197328,你当脱口秀看还是蛮有意思的,positive,valid
bilibili_comment:274565244849,弹幕还有个说“飞机餐你给我现做一个”的，你去坐飞机和去餐馆是一个目的吗？难道连主次都分不清了,neutral,valid
bilibili_comment:288992165056,他没必要回应了，再回应搞不好真进去了，啥态度不是很明显了吗[doge_金箍],sarcastic,valid
bilibili_comment:287631632993,各位还记不记得初中政治书上写的：当个人利益与国家利益相违背时，要放弃个人利益，维护国家利益。声明本人无条件支持上面的话[doge][doge][doge],sarcastic,valid
bilibili_comment:274971080417,跨省了？资本家做了他[doge],sarcastic,valid
bilibili_comment:275921562720,不是说只要明码标价就没问题吗？,sarcastic,valid
bilibili_comment:275069478385,"010-65005334 （朝阳分局咨询电话☎️ 非紧急情况）
010-84681181  （朝阳分局另一咨询电话☎️ 非紧急情况）
010-12345   北京市政府服务热线，问题和提出诉求
为什么宋祖德老师要去问，因为他发现我们根本没有关注到点子上，为什么一开始涌现那么多证据，因为要误导网友整理证据链，浪费黄金时间，忽视最根本的有没有立案的问题，重点是有没有立案阿！！！！没有立案我们在这推理有什么用。。。。",neutral,valid
bilibili_comment:276196249104,神人老板,sarcastic,valid
bilibili_comment:289824260112,回复 @通辽汗国博陆侯 :你看我就说网上能学到真东西吧[滑稽],positive,valid
bilibili_comment:274741994449,我们这江汉路上小路易生煎十块四个,neutral,valid
bilibili_comment:276070311792,哈哈哈哈,positive,valid
bilibili_comment:291195227233,他有很多小号@大卫哥补档小小小号 @大卫哥小小小尛号 @大卫爷平定女拳,neutral,valid
bilibili_comment:286951998129,我说物业不好，你非得说我恨小区[微笑],sarcastic,valid
bilibili_comment:274648699713,回复 @tureminewordeye :所以你承认预制菜在广东也能活下去了？,neutral,valid
bilibili_comment:287800338113,当你在凝视深渊的时候……[doge],neutral,valid
bilibili_comment:276145771344,罗永浩：我是不做锤子了，但是我依旧能锤打在座的各位[doge],sarcastic,valid
bilibili_comment:290034016993,多遇到几位超雄老板，看这事的角度就不一样了[笑哭]也就不会说这样幼稚的话了。,sarcastic,valid
bilibili_comment:289615791057,回复 @暖男不爱飙 : 钟薛高坏在他放普通商店了，他要是砸钱在超市里专门摆个柜子，把口味改善到梦龙级别，然后慢慢细水长流还真能做一点成绩出来，就是没哈根达斯那么厉害。我这边的小县城，哈根达斯也专门在县城里最大的超市摆了个品牌专属的冰柜，随便一个雪糕就是30起步，摆了十几年。最后大家都觉得这牌子上档次[嗑瓜子],neutral,valid
bilibili_comment:274865344129,"现在是预制菜，大概十年后就是罐头，2050年后会全罐头化。

我们今天在笑话老美的罐头食品。
其实人家原本也是现做现吃的，只是工业化比我们早了一百多年，罐头是经济发展和成本压榨之下的必然选择。",neutral,valid
bilibili_comment:274840227265,公关第一条，老板别发言[微笑],sarcastic,valid
bilibili_comment:274575322609,"贾国龙小锅牛肉吃过一次，巨tm贵
也不怎么好吃",negative,valid
bilibili_comment:276276857744,除非应聘行政总厨，不然都是要上手做几道菜看看，什么水平一看就知道 并不看重以前在哪,neutral,valid
bilibili_comment:289759316545,罗桑，这个可以,positive,valid
bilibili_comment:274799355041,回复 @心有猛虎卍细嗅蔷薇 :元宝油我只在炸鸡店还有现做火锅料店见过 平时真没见过,neutral,valid
bilibili_comment:276190922928,罗永浩这个级别的网红怎么可能被跨省，那得引发多大的舆论风波谁扛得起？还是双方没什么大矛盾没必要搞那么僵。,neutral,valid
bilibili_comment:274725024049,主要好玩的是贾老板说没有一个是预制的，然后去参观的拍照的拍到产品的生产地址那个所谓的中央厨房是一个预制菜中心,sarcastic,test
bilibili_comment:274750706177,于东来竟然首先不维护消费者权益，可见他也飘得太高了,negative,test
bilibili_comment:287686413681,评论区都在说萨莉亚便宜，我还以为我是吃到假萨莉亚了，结果找了一下别的视频，看看他们的评论区，怎么都在吐槽性价比问题啊。那里的百姓和账号里的百姓是一个国家的么？【萨莉亚  原切安格斯眼肉牛排-哔哩哔哩】 https://b23.tv/X669ohp,neutral,test
bilibili_comment:274616638449,感觉西贝他家老总赚的钱都是他认知以外的，前十几年经济上行，卖贵就贵点了，预制菜别人睁一眼闭一眼的，可是现在的情况还卖那么贵，还在搞自杀式嘴炮,negative,test
bilibili_comment:276199440608,我想请问一下各位，这份兰州拉面店的白菜炒牛肉30元，你们那边价格都是差不多吗？我们4线城市，,neutral,test
bilibili_comment:289937111376,这么看贾老板还是很有经商天赋的，至少最重要的天赋，家底厚这点是实打实的。,sarcastic,test
bilibili_comment:276227820384,６部委是2024年才修改了有关规定的,neutral,test
bilibili_comment:276109139232,点外卖咋避免预制菜啊[大哭][大哭],anxious,test
bilibili_comment:275979368400,但是国家下的规范里，主食不算在预制菜范围内的,neutral,test
bilibili_comment:276269655328,回复 @诛犹锏 :不知道，我也很久以前看的片段，觉得这段很搞笑。[笑哭],positive,test
bilibili_comment:276042050912,按它们的歪理，达利园蛋黄派都算现烤面包了，不过是工厂里烤好了包装起来罢了[喜极而泣],sarcastic,test
bilibili_comment:276073327968,不是，你要拆开蛋黄派，叮一下才算现烤的。[微笑],sarcastic,test
bilibili_comment:274556152721,冻的时间太久了，电费比较贵，理解下[妙啊],sarcastic,test
bilibili_comment:288673789840,去西贝吃过 上的牛肉汤的里面还有塑料袋的残渣[笑哭],disappointed,test
bilibili_comment:289871544672,盲猜孙笑川[doge],neutral,test
bilibili_comment:274864457793,哈哈哈哈，拼多多更便宜,sarcastic,test
bilibili_comment:276080502704,我去饭店吃饭，最多能接受半年保质期的冻品，但也是极少数一部分确实在本地没办法做到新鲜或者冰鲜的东西，但凡连普通的牛肉，猪肉，鱼肉也就是本地菜市场都能买到新鲜货的东西都要用冻货，那真的无法容忍,negative,test
bilibili_comment:274767093633,这是我之前回复别人的评论。商用速冻冰箱冰冻的西蓝花的确可以做到保质期两年 且营养价值和口感和超市新鲜买的差距不会多的  就算是只喷它保质期两年。。按照西贝之前的销量和门店冰箱利用率  西蓝花什么的极少能在冰箱待一星期 这件事看到很多人蠢到是非不分直接喷 还能喷西贝只用电磁炉？？这些货商场都没进过吗 西贝能喷的大概只有贵什么的 在西贝工作过 卫生条件是有点苛刻的 用料品质的确也够诚意  鸡蛋是圣迪乐的  大部分的菜都是需要现做或者提前半天准备的 比如大盘鸡 大盘鸡需要加一堆料自己炒制 依然记得炒大盘鸡的烦躁心情 很麻烦炒多久放什么料  炒完分份然后出餐时再用高压锅压制……,neutral,test
bilibili_comment:274580793489,冰鲜是没有添加剂的[嫌弃],negative,test
bilibili_comment:274853406369,我有一个问题，现在网上喷西贝的真是它的消费受众吗[笑哭],sarcastic,test
bilibili_comment:274807616977,老板在自己企业里面当土皇帝惯了，外人说一下就忍不住了，那个年代打拼出来的老板都是这样的,negative,test
bilibili_comment:276343672000,"半熟，全熟加一堆防腐的叫预制菜，
这种切配好不加东西保证比较新献，保质期很短，到店才下锅，叫备菜就更好区别开来了",neutral,test
bilibili_comment:274695079089,西贝有的是钱。。。老罗多少钱，谈谈。。,sarcastic,test
bilibili_comment:275907491952,无所谓 有的是人买,neutral,test
bilibili_comment:275935360528,现在这种知名餐厅还真不如楼下大排档，至少大排档都是现炒现做的，味道也比较好,negative,test
bilibili_comment:274600785041,预制菜怎么了？干净、好吃不就行了？嫌贵就不去吃！我还是一句话，觉得贵，就不去吃！自然有人喜欢吃干净、好吃的预制菜的，b占用户怎么事这么多？？？,negative,test
bilibili_comment:276443751888,你的评论区好抽象      我怀疑我的判断了   他们是串子么？？？,anxious,test
bilibili_comment:274790122849,在西贝旁边开一个东贝。西贝炒不了的菜我东贝炒，西贝煲不了的汤我东贝煲。一句话， 西贝做得了的菜我东贝要做，西贝做不了的菜我更要做。新鲜食材，当天现炒，这，就是——东贝,sarcastic,test
bilibili_comment:274773865905,餐馆连锁店的结局必然是预制菜，不管是开封菜、金拱门、西贝、老乡鸡、萨莉亚、华莱士都是预制菜，只有当地老板自己开的带几个包间的餐馆才是厨师自己现炒的菜,neutral,test
bilibili_comment:275860410384,4:00正式开始传送门[坂本_佛系],neutral,test
bilibili_comment:276040114912,看看我们老板说的,neutral,test
bilibili_comment:275998474416,回复 @Ink_提 :想吃现炒的得去农村吃大席，东家前一天跟着厨师一起去市场买菜，回来有些大菜炸货厨师预处理一下，其他全部现场现做，有一两道花样面点会用冷冻的，其他都新鲜的,neutral,test
bilibili_comment:276140801712,21年跟女朋友两个人在南京的西贝吃了快四百块钱的，还都没吃饱,disappointed,test
bilibili_comment:291062839552,老罗估计都无语了，我就想吐槽下没想把事儿闹大啊，你自捅八刀和我同归于尽是几个意思？还有我真的对贾国龙[捂脸]了，你搁那天天说定义是给谁看的？只有大众认知上不是才不是，别的都不算。哪怕你符合国家标准的定义又怎样，我认为是我就不会去吃。,sarcastic,test
bilibili_comment:274617141569,西贝人均50吧，吃啥人均100……[笑哭],sarcastic,test
bilibili_comment:287689871793,"回复 @饭饭不在饿了 :他说一百零二加，你就信一百零二加呀？

罗永浩没说出这些话之前，西贝每年都要关50多家店。
毕竟餐饮这东西也要分路段的，开起来生意不行，肯定会立刻关，换地方。
他不仅关店，还开新店。
剩下50多家是他准备计划关的。
我可以说我未来要把我的店全关了。
那么就代表已经关了？
贾国龙纯粹是被微博的黑公关那几个人给忽悠了。
自己的公关人员让他忍，他忍不了。毕竟当土老板当时间久了。
老一辈的土老板都这样，你瞧瞧他花钱学的什么课？金凯元的课，刘一秒的课，这些全都是搞传销的洗脑的讲师",negative,test
bilibili_comment:276142998448,除了顾客是现宰的，其他全是预制的,sarcastic,test
bilibili_comment:275989793136,一顿饭吃下来只有顾客是现宰的,sarcastic,test
bilibili_comment:276174777904,[滑稽]想打赢罗永浩，得找星巴克的服务员才行,sarcastic,test
